gene,Kidney_T0-1.counts.rev.txt,Kidney_T0-2.counts.rev.txt,Kidney_T12.counts.rev.txt,Kidney_T24.counts.rev.txt,Kidney_T48.counts.rev.txt
AIMP2,560.1484791,606.4469509,944.241449,996.9096131,942.254703
AIP,1441.305125,1507.418343,1959.746404,1821.754756,1659.208383
AIPL1,5.386043068,6.213595808,2.672381459,1.773860522,13.36531494
AIRE,6.463251681,4.970876646,1.78158764,7.982372347,8.591988173
AJAP1,0,0,0,0,0
AJUBA,1105.216038,1052.58313,3606.824176,3661.248116,2582.369779
AK1,3688.362293,4829.206662,1640.842216,2697.154923,2252.055567
AK3,20101.78994,20094.76884,11483.22313,12024.11355,8926.121047
AK4,36029.3965,35903.3993,15626.30519,15610.85952,8827.790515
AK5,227.2910175,181.4369976,138.0730421,144.5696325,204.2983855
AK6,2708.102454,3398.836907,3756.477538,2767.222414,2232.96226
AK7,87.2538977,103.1456904,32.06857751,43.45958278,58.23458651
AK8,533.2182637,483.4177539,166.5784443,266.9660085,359.9088379
AKAP1,1832.331852,1965.981714,2457.700149,2217.325652,1903.602713
AKAP10,1714.916113,1654.059204,1654.204123,1556.562608,1379.491434
AKAP11,3673.281372,2711.613211,3185.4787,3297.60671,3011.014522
AKAP12,1755.85004,1373.204674,5331.401011,2970.329443,2767.574857
AKAP17A,1398.21678,1681.399026,1017.286542,846.1314688,841.0601756
AKAP3,146.5003714,159.0680527,209.3365476,127.7179576,190.9330705
AKAP4,0,0,0,0,0
AKAP5,270.379362,257.2428664,92.64255726,140.1349812,170.8850981
AKAP6,273.6109878,263.4564623,189.7390836,281.1568927,392.3674599
AKAP7,1905.582037,2275.418785,1277.398338,1418.201487,1312.66486
AKAP8,2374.167784,2439.457714,2201.151529,2100.250858,2340.839445
AKAP8L,2746.881965,3042.176508,1925.005445,2090.494625,2071.623815
AKAP9,6215.4937,6242.178349,4587.588172,4874.568713,4782.873416
AKIP1,612.9317011,795.3402634,557.6369312,792.0287229,874.473463
AKIRIN1,6991.083902,7158.062371,5039.220639,4951.731646,4091.695701
AKNA,246.6807725,203.8059425,214.6813106,199.5593087,231.0290153
AKR1A1,45542.22576,53782.39988,13813.53976,19769.67551,16353.41749
AKR1B1,1530.71344,1471.379487,3615.732115,2475.422358,2815.308125
AKR1C2,89676.53987,97543.51243,17752.63003,35446.16787,33006.5999
AKR1D1,76.48181156,72.07771137,97.98732018,103.7708405,128.8798226
AKR1E2,3450.299189,4217.788834,1641.73301,2200.473977,1884.509406
AKR7A2,45606.85828,63479.33749,12593.15223,14667.16572,13258.39242
AKT1S1,2010.071273,2441.943153,1638.169835,1756.121916,1657.299052
AKT2,3094.820347,3239.768854,2856.77578,2910.018186,3189.536943
AKT3,918.8589474,1048.854972,959.3849439,1471.417303,1658.253717
AKTIP,2219.049744,2415.84605,2236.783281,2359.234494,2123.175744
ALAD,5424.822578,6422.372627,2786.403068,3275.433453,2616.737731
ALAS1,3997.521165,3661.05065,8403.748896,8787.705024,7271.685991
ALAS2,2.154417227,0,1.78158764,5.321581565,0.954665353
ALB,19.38975504,4.970876646,8.907938198,12.41702365,15.27464564
ALCAM,8255.726814,7673.790823,5935.359221,5632.894086,4484.063161
ALDH16A1,2530.363033,2750.137505,1944.602909,2290.053933,2273.058205
ALDH18A1,9789.67188,9822.452253,6338.888822,7190.343624,7382.427172
ALDH1A1,131540.0982,135140.7379,81692.91962,94607.96399,75134.07258
ALDH1A2,1299.113588,1138.330752,1337.081523,1370.307253,1690.712339
ALDH1A3,967.333335,726.9907095,3014.446286,1626.630098,2696.929621
ALDH1B1,38894.77141,37829.614,9031.758539,15871.61702,14145.27653
ALDH1L1,10691.29549,9525.442374,7618.068747,10346.04149,7707.013391
ALDH1L2,2362.31849,1937.399173,1590.066968,2477.196218,2789.53216
ALDH2,32678.2005,34538.89366,18822.47341,19657.9223,17772.0502
ALDH3A1,929.6310335,1000.388925,358.9899094,344.1289412,404.7781095
ALDH3A2,7660.030451,7973.286141,7186.033744,9222.300852,9212.520652
ALDH3B2,20.46696366,26.09710239,34.74095897,109.9793523,66.82657468
ALDH4A1,45379.56726,45991.79345,17394.53092,23310.30111,19076.12308
ALDH5A1,10123.60655,10500.97692,3429.556206,4641.306055,3690.736253
ALDH6A1,153867.4012,170186.661,31480.65359,37125.12686,26652.34731
ALDH7A1,25810.99559,25020.9076,11123.34243,12362.9209,11942.86356
ALDH8A1,18775.74613,19927.00176,5264.591475,4517.135818,3662.096293
ALDOA,17603.74316,18623.38936,35609.48295,39240.45553,30755.499
ALDOB,664899.4763,707594.3489,349357.7558,390718.5008,310198.4584
ALDOC,0,0,0,0,2.863996058
ALG11,591.3875288,433.7089874,521.1143846,505.5502486,461.1033653
ALG12,1312.040091,1622.991225,968.2928821,1022.630591,1095.955825
ALG14,1420.838161,1440.311508,422.2362706,720.1873717,657.7644279
ALG2,2424.796589,2584.855856,2606.462717,3002.258933,2587.143106
ALG3,674.3325921,790.3693868,817.7487266,721.074302,778.0522624
ALG5,2596.072759,2726.525841,2776.604336,3103.368982,3037.745152
ALG6,1316.348926,1431.612474,677.003303,1085.602639,875.4281283
ALG8,2194.273946,2515.263583,1189.209749,1625.743168,1432.952694
ALKAL1,1.077208614,2.485438323,4.453969099,4.434651304,1.909330705
ALKAL2,90.48552354,77.04858802,99.76890782,63.85897878,97.37586596
ALKBH1,818.6785463,840.0781532,934.442717,876.2870976,807.6468883
ALKBH2,499.8247967,479.6895964,270.8013212,290.0261953,454.4207078
ALKBH4,417.9569421,560.4663419,619.9924986,574.730809,568.0258848
ALKBH5,3325.34299,3739.341957,3145.392978,3301.154431,2758.982869
ALKBH6,1399.293989,1519.845535,1194.554512,1354.342508,1382.355431
ALKBH7,1567.338533,2142.447835,1521.475844,1720.644706,1541.784544
ALKBH8,1173.08018,1101.049177,1334.409142,1288.709669,1338.440824
ALMS1,1105.216038,915.8840221,969.1836759,839.0360267,920.2973999
ALOX12B,0,0,0,0,0
ALOX15,35.54788425,43.49517066,112.2400213,149.0042838,114.5598423
ALOX15B,0,2.485438323,212.0089291,143.6827022,22.91196846
ALOX5,275.7654051,260.9710239,274.3644965,384.9277332,503.1086408
ALOX5AP,263.9161103,270.9127772,357.2083217,536.5928078,596.6658454
ALOXE3,0,0,0,0,1.909330705
ALPK1,874.6933942,685.9809772,1102.802749,1171.634874,1446.318009
ALPK2,82.94506324,78.29130718,71.26350558,53.21581565,63.96257862
ALPL,14409.81962,15264.31946,6489.432977,8510.982782,5475.005797
ALS2,4936.847076,4450.177318,3442.02732,4303.385625,3937.994579
ALS2CL,551.5308101,689.7091347,277.036878,263.4182874,279.7169483
ALX1,49.55159622,43.49517066,110.4584337,133.0395391,176.6130902
ALX3,2.154417227,1.242719162,4.453969099,6.208511825,11.45598423
ALX4,0,2.485438323,0.89079382,0,0.954665353
ALYREF,1453.15442,1770.874805,2602.008748,2033.731088,2526.999188
AMBN,20.46696366,34.79613652,136.2914544,85.14530503,241.5303342
AMBP,1133.223461,1328.466784,515.7696217,768.0816058,638.6711209
AMBRA1,2051.0052,1687.612621,2939.619605,2307.792539,2257.783559
AMCF-II,4.308834454,14.91262994,116.6939904,125.0571668,252.0316531
AMD1,4014.756503,3699.574944,10002.7238,9053.784102,7987.685005
AMDHD1,119.5701561,75.80586886,48.10286627,74.50214191,184.250413
AMELY,0,0,0,0,0
AMER1,281.1514481,248.5438323,307.3238678,327.2772662,309.3115742
AMER2,4.308834454,2.485438323,2.672381459,9.756232869,6.682657468
AMER3,0,1.242719162,0,0,0.954665353
AMFR,12352.35117,14261.4451,12826.54021,12249.39383,11917.0876
AMH,1033.04306,1232.777408,1573.141886,1292.25739,1269.704919
AMIGO1,547.2219757,572.8935335,248.5314757,371.6237793,313.1302356
AMIGO2,950.0979972,854.9907832,1840.380032,2689.172551,2580.460448
AMIGO3,2644.547146,2806.059867,3634.438785,3427.985458,2485.948578
AMMECR1,260.6844845,198.8350659,311.7778369,315.7471728,266.3516334
AMMECR1L,2573.451378,2569.943226,3758.259126,3477.653552,3006.241195
AMN,12201.54197,16082.02867,4974.19269,5830.679534,4546.116409
AMN1,4987.475881,5074.022337,3041.170101,3557.477276,3658.277631
AMOT,6475.100976,6573.984365,3690.558795,3468.78425,4074.511725
AMOTL1,582.7698599,454.8352131,1119.727831,1227.511481,1358.488797
AMOTL2,7250.691178,7394.179011,8243.406008,7293.227534,5657.346879
AMPD1,12.92650336,14.91262994,8.907938198,1.773860522,0.954665353
AMPD2,773.4357845,703.3790455,1365.586926,1760.556568,1585.699151
AMPD3,985.6458814,894.7577963,1893.827661,2009.783971,1608.611119
AMPH,19.38975504,17.39806826,26.72381459,22.17325652,17.18397635
AMTN,0,0,0,0,0
AMZ1,0,0,6.235556738,1.773860522,6.682657468
AMZ2,7407.963635,9158.840221,3650.473073,5062.597928,5049.22505
ANAPC1,1708.452861,1642.874732,1976.671486,1968.098249,1989.522595
ANAPC13,3956.587238,4507.342399,2394.453788,3553.042625,3779.520131
ANAPC15,2956.937644,3731.885642,1627.480309,1816.433174,1980.930607
ANAPC16,3284.409063,3377.710681,2765.024017,3455.480296,4041.098437
ANAPC2,1524.250188,1668.971834,1522.366638,1253.232458,1495.005942
ANAPC4,238.0631036,222.4467299,165.6876505,174.7252614,231.9836807
ANAPC5,2405.406834,2409.632454,1515.240287,1737.496381,2077.351807
ANAPC7,2583.146255,2496.622796,3896.332168,3315.345315,3513.168498
ANGEL1,1588.882705,2038.059425,1281.852307,1282.501157,1242.019624
ANGEL2,1508.092059,1569.554301,1351.334225,1097.132733,1083.545175
ANGPT1,1305.57684,1335.923099,171.9232072,666.0846258,1143.689092
ANGPT2,133.5738681,75.80586886,365.2254661,387.588524,379.9568103
ANGPT4,205.7468452,78.29130718,127.3835162,195.1246574,224.3463579
ANGPTL1,168.0445437,185.1651551,87.29779434,172.9514009,257.7596452
ANGPTL2,4030.914632,3088.157117,4859.280287,4641.306055,8080.287544
ANGPTL3,713.1121022,996.6607676,172.814001,119.7355852,115.5145077
ANGPTL4,4778.49741,5635.731398,10191.57209,4078.105339,3443.477927
ANGPTL5,8.617668908,8.699034131,22.26984549,78.93679321,36.2772834
ANGPTL6,42.01113593,63.37867724,55.22921683,60.31125773,71.59990144
ANGPTL7,22.62138088,8.699034131,3.563175279,5.321581565,7.637322821
ANGPTL8,1.077208614,1.242719162,0,0,0.954665353
ANK1,3.231625841,2.485438323,4.453969099,1.773860522,4.773326763
ANKAR,2.154417227,0,4.453969099,3.547721043,2.863996058
ANKDD1A,4.308834454,1.242719162,0.89079382,1.773860522,4.773326763
ANKDD1B,413.6481076,515.7284521,757.1747468,580.9393208,334.1328734
ANKEF1,7.540460295,13.66991078,4.453969099,6.208511825,4.773326763
ANKFN1,0,0,0,0,0
ANKFY1,9819.833721,9408.626772,9073.625848,8173.949283,7571.450911
ANKH,967.333335,731.9615862,1231.077059,1641.707913,1938.925331
ANKHD1,4724.636979,4383.070483,5637.834085,4751.285407,4277.855445
ANKIB1,3180.997036,2965.12792,3075.020266,2762.787762,3194.31027
ANKLE1,3.231625841,6.213595808,8.017144378,18.62553548,64.91724398
ANKLE2,4165.565709,4291.109265,4630.346275,4155.268272,4022.00513
ANKMY2,2197.505572,2136.234239,2333.879808,2399.146355,2478.311255
ANKRA2,2582.069047,2671.846197,1470.700596,1416.427626,1353.71547
ANKRD1,75.40460295,91.96121796,178.158764,259.8705664,301.6742514
ANKRD10,3160.530072,3851.186682,2326.753457,2652.80841,2400.983362
ANKRD11,1631.97105,1573.282459,1818.110186,1578.735864,1903.602713
ANKRD12,3883.337052,3647.380739,3804.580404,3239.956243,3000.513203
ANKRD13A,4098.778775,3593.943815,5935.359221,5847.531209,7516.080321
ANKRD13B,59.24647375,54.67964311,168.3600319,114.4140036,125.0611612
ANKRD13C,3105.592433,3323.031038,3019.791049,2828.420602,2421.031334
ANKRD13D,760.5092812,831.3791191,436.4889717,432.8219673,430.554074
ANKRD16,244.5263553,239.8447982,171.9232072,206.6547508,185.2050784
ANKRD17,5420.513743,4987.031995,5360.797207,5426.239335,4888.841271
ANKRD2,52.78322206,45.98060898,38.30413425,38.13800121,73.50923215
ANKRD22,20.46696366,17.39806826,298.4159296,218.1848442,248.2129917
ANKRD23,25.85300673,50.95148563,31.17778369,30.15562887,20.0479724
ANKRD24,254.2212328,278.3690922,107.7860522,151.6650746,212.8903736
ANKRD27,2761.962885,2873.166702,2439.884272,2463.892264,2162.317024
ANKRD28,2707.025246,2538.875247,4412.101789,2914.452837,3483.573872
ANKRD29,1145.072756,1243.961881,2505.803015,2633.295944,2434.396649
ANKRD31,7.540460295,2.485438323,2.672381459,3.547721043,3.81866141
ANKRD33B,349.0155908,285.8254072,437.3797655,408.8748502,406.6874402
ANKRD34A,2.154417227,1.242719162,5.344762919,0,2.863996058
ANKRD34B,11.84929475,4.970876646,14.25270112,11.53009339,21.00263776
ANKRD34C,0,0,0,0,0
ANKRD35,48.47438761,39.76701317,84.62541288,82.48451425,93.55720455
ANKRD37,152.9636231,134.2136695,213.7905167,267.8529388,266.3516334
ANKRD39,693.7223471,881.0878856,878.3227063,1011.987428,1145.598423
ANKRD40,1745.077954,1700.039813,1909.86195,2003.575459,1923.650685
ANKRD40CL,0,0,0.89079382,0,0
ANKRD42,2103.788422,1854.136989,1588.285381,1379.176556,1222.926317
ANKRD44,901.6236096,1019.029713,959.3849439,941.9199369,1251.566277
ANKRD46,2157.648853,1596.894123,1838.598444,1474.965024,1299.299545
ANKRD49,942.5575369,884.8160431,1187.428162,1170.747944,1061.587872
ANKRD50,682.950261,533.1265203,867.6331805,1020.85673,1045.358561
ANKRD53,276.8426137,313.1652287,119.3663719,144.5696325,124.1064958
ANKRD54,799.2887913,884.8160431,869.4147681,808.8803978,755.1402939
ANKRD55,18.31254643,29.82525988,12.47111348,8.869302608,17.18397635
ANKRD6,728.1930228,679.7673814,451.6324666,546.3490406,422.9167512
ANKRD60,6.463251681,11.18447245,0.89079382,7.095442086,7.637322821
ANKRD61,2.154417227,0,0.89079382,6.208511825,0.954665353
ANKRD66,0,0,0,0.886930261,5.727992116
ANKS1A,15725.09134,15893.13536,9829.909801,11659.58521,7833.029218
ANKS1B,80.79064602,85.74762215,40.08572189,67.40669982,54.4159251
ANKS3,1407.911658,1642.874732,798.1512625,704.2226271,863.0174787
ANKS4B,5638.109883,5185.867061,2791.747831,2494.934824,1950.381315
ANKS6,1805.401636,1728.622354,1411.908204,1317.978368,1275.432911
ANKUB1,0,0,0,0,0
ANKZF1,1364.823313,1502.447466,1105.47513,908.216587,837.2415142
ANLN,149.7319973,177.7088401,420.4546829,566.7484366,2134.631728
ANO1,106.6436527,68.34955389,104.2228769,149.0042838,261.5783066
ANO10,1304.499631,1255.146353,2325.862663,2902.035813,2671.153657
ANO3,133.5738681,99.41753293,58.79239211,125.944097,95.46653526
ANO4,3.231625841,3.728157485,2.672381459,0.886930261,5.727992116
ANO5,17.23533782,11.18447245,15.14349494,10.64316313,12.41064958
ANO6,9636.708257,8323.732944,18589.08543,14699.98214,12551.94006
ANO8,1135.377879,1226.563812,1038.665594,1165.426363,1052.041219
ANO9,593.5419461,649.9421215,212.0089291,264.3052177,242.4849996
ANP32E,3552.634008,3602.642849,7590.454138,4149.94669,4947.075857
ANPEP,64682.06841,69789.8654,33711.20132,36498.95409,25212.71196
ANTKMT,2065.008912,2738.953032,2406.924901,2486.065521,2920.321314
ANTXR1,3068.96734,2603.496644,1895.609248,2742.388366,3356.60338
ANTXR2,1169.848554,1030.214185,935.3335108,936.5983554,1543.693875
ANXA1,4513.504091,3666.021527,20508.74611,13842.32058,24243.72663
ANXA10,0,0,1.78158764,0,0.954665353
ANXA11,16765.67486,18328.86491,17818.54878,18270.76337,16720.96365
ANXA13,2153.340019,2184.700286,2103.164209,2605.801106,4491.700484
ANXA2,4868.982933,5107.575754,73401.41075,50494.71361,56563.92214
ANXA4,9399.722362,8348.587328,12092.5261,14162.5024,12179.62057
ANXA5,8168.472917,7404.120765,47202.27372,41800.13626,32871.03742
ANXA6,3604.340021,2942.758975,5646.742024,6177.469266,6829.675932
ANXA7,10708.53083,10775.61785,14441.54941,9838.717383,10044.03417
ANXA9,394.2583526,384.0002209,179.0495578,588.9216932,475.4233456
AOAH,6.463251681,2.485438323,2.672381459,1.773860522,2.863996058
AOC1,111734.5407,116548.4166,19005.08615,40879.50265,30214.20374
AOC2,12.92650336,21.12622575,27.61460841,14.19088417,9.546653526
AOPEP,2233.053456,2305.244045,1443.976782,2003.575459,1807.181512
AOX1,6965.230895,5817.168395,961.1665315,1028.839102,948.9373605
AP1AR,2900.922796,3173.904739,4721.207245,3922.892543,3075.931766
AP1B1,10552.33558,10743.30715,11618.62379,13628.57039,12108.97533
AP1G1,12583.95102,11430.53085,9858.415204,9790.823149,9155.240731
AP1G2,70.01855988,67.10683473,73.93588704,58.53739721,53.46125974
AP1M1,6189.640694,6801.401971,3958.687735,5690.544553,5122.734282
AP1M2,2018.688942,1939.884611,3066.112328,3392.508247,3046.33714
AP1S1,4922.843364,5968.780133,5873.894448,5075.901882,4481.199165
AP1S2,782.0534534,713.3207988,2911.114203,1563.65805,1693.576335
AP1S3,436.2694885,357.9031185,636.9175811,767.1946756,496.4259833
AP2A1,3114.210102,3176.390177,3423.320649,3171.662613,4019.141134
AP2A2,8977.456585,10831.54021,5233.413691,6181.903918,5792.909359
AP2B1,14935.49743,13229.98819,14141.35189,13335.8834,13547.65602
AP2M1,9791.826297,11780.97765,17277.83693,15150.54271,13300.39769
AP2S1,3768.07573,5123.731103,3378.780958,4071.009897,4555.663063
AP3B1,20813.82483,19991.62315,6440.439317,8302.554171,7837.802545
AP3B2,25.85300673,26.09710239,20.48825786,28.38176834,39.14127946
AP3D1,8562.731269,9311.694678,6758.452711,5663.049715,5981.933099
AP3M1,5610.102459,4821.750347,5943.376366,5381.005892,5316.531349
AP3M2,170.1989609,157.8253335,85.5162067,102.8839102,145.1091336
AP3S2,7111.731267,7384.237258,6843.968917,6278.579316,6058.306328
AP4B1,323.1625841,290.7962838,363.4438785,380.4930819,305.4929128
AP4E1,1700.912401,1512.38922,1557.107597,1435.053162,1203.83301
AP4M1,834.8366755,1118.447245,1177.62943,1184.051898,1256.339604
AP4S1,2062.854495,1952.311803,2001.613713,1361.43795,1600.973796
AP5B1,347.9383822,387.7283784,416.0007138,556.1052735,506.9273022
AP5M1,3230.548632,3441.089358,2080.003569,2222.647233,2050.621177
AP5S1,582.7698599,600.233355,483.7010441,538.3666683,605.2578335
AP5Z1,982.4142556,1148.272505,901.4833456,836.3752359,1002.39862
APAF1,1066.436527,1109.748211,1118.837038,1059.881662,1251.566277
APBA1,248.8351897,279.6118114,127.3835162,198.6723784,253.9409838
APBA2,155.1180404,154.097176,63.2463612,94.01460764,154.6557871
APBA3,533.2182637,586.5634443,768.7550665,639.476718,430.554074
APBB1,1033.04306,1173.126889,1060.935439,951.6761698,937.4813762
APBB1IP,247.7579811,249.7865515,520.2235908,470.9599685,600.4845068
APBB2,8085.527853,6994.023441,4186.730953,5917.5987,5349.944636
APBB3,3483.692656,4173.050945,4526.123398,3977.88222,4175.706252
APC,2552.984414,2368.622722,2663.473521,2748.596878,3133.211687
APC2,14.00371198,6.213595808,0,5.321581565,10.50131888
APCDD1,134.6510767,106.8738479,179.0495578,629.7204851,635.8071248
APCDD1L,3.231625841,0,0.89079382,0.886930261,1.909330705
APCS,0,0,0,0,0
APEH,1386.367486,1230.29197,1291.651039,1369.420323,1343.214151
APEX1,4382.08464,4799.381402,8249.641565,6188.112429,6796.262645
APEX2,636.6302906,683.4955389,573.6712199,674.9539284,733.1829908
APH1A,7568.467719,8370.956272,10527.40136,10119.87428,10048.8075
APH1B,497.6703795,525.6702054,204.8825786,220.8456349,222.4370272
API5,8899.897565,7758.295726,11308.62754,9300.350714,9174.334038
APIP,4725.714188,5563.653686,6637.304751,7010.296781,6185.276819
APLF,2419.410546,2521.477179,1796.731135,1835.05871,2137.495724
APLN,557.9940618,493.3595072,524.6775599,494.9070855,816.2388765
APLNR,1198.933187,1065.010321,58.79239211,144.5696325,555.6152352
APLP1,236.985895,182.6797168,107.7860522,119.7355852,132.698484
APLP2,133360.5808,135521.01,66322.27226,69129.11839,64964.97724
APMAP,4318.529332,4078.604288,6407.479946,5543.31413,5156.147569
APOA1,1969.137346,2254.292559,5614.673446,7733.144944,8408.692426
APOA2,7.540460295,12.42719162,0.89079382,1.773860522,0
APOA4,62.47809959,67.10683473,5059.708896,1556.562608,240.5756689
APOB,1.077208614,2.485438323,8.907938198,9.756232869,0
APOBEC1,0,1.242719162,10.68952584,74.50214191,47.73326763
APOBEC2,11.84929475,23.61166407,24.05143313,22.17325652,14.31998029
APOBEC3B,263.9161103,224.9321682,279.7092594,335.2596386,600.4845068
APOBEC4,0,0,0,0.886930261,0
APOD,1095.52116,869.9034131,1051.136707,2578.306268,1098.819821
APOE,214.3645141,207.5341,337.6108577,489.5855039,754.1856285
APOF,40.93392732,41.00973233,28.50540223,44.34651304,86.87454709
APOH,1.077208614,1.242719162,0,0.886930261,0
APOLD1,1148.304382,1115.961807,912.1728715,345.9028017,626.2604713
APOM,6721.781749,8594.645722,2384.655056,2240.385839,1628.659092
